source,outcome_pair,reference,primary,iteration,rho_T,rho_G,delta_rho,coverage_auc_T,coverage_auc_G,delta_coverage_auc,random_order_expected_auc
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,23,0.6950638471724023,0.6728572633610294,-0.02220658381137297,0.7762254875705081,0.783144402244478,0.006918914673969878,0.6029411764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,24,0.7265205054910779,0.7914868871902521,0.06496638169917412,0.8378776774875931,0.8504028412535658,0.01252516376597268,0.6727941176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,25,0.22284334107260884,0.2834895917952183,0.060646250722609485,0.7960065076995765,0.8122275160621291,0.01622100836255258,0.7297794117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,26,0.556382254410709,0.6621569806321792,0.10577472622147022,0.7484070912447319,0.748821500160979,0.00041440891624711096,0.5974264705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,27,0.35228677379480844,0.5034122140235323,0.15112544022872387,0.7436143742899257,0.799072164559297,0.055457790269371254,0.6875
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,28,0.6213075848145834,0.48244075023859134,-0.13886683457599203,0.8266361067385614,0.8121265940902619,-0.014509512648299472,0.7132352941176471
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,29,0.5377323838456556,0.50586144620915,-0.031870937636505614,0.7252209066344555,0.7303719443222578,0.00515103768780234,0.5827205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,30,0.6267765782029824,0.5070865101486088,-0.11969006805437354,0.794044135440924,0.7764058275682411,-0.017638307872682946,0.6323529411764706
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,31,0.8163907970193276,0.5361864128842493,-0.2802043841350783,0.8016900886142885,0.7505019028213233,-0.051188185792965135,0.6305147058823529
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,32,0.35850667289136745,0.48917168250705284,0.1306650096156854,0.6913801182237601,0.7123578919818647,0.020977773758104612,0.6029411764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,33,0.5285071118464121,0.391116669118176,-0.13739044272823608,0.8114910221338638,0.7930828014738049,-0.01840822066005887,0.6709558823529411
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,34,0.5000003838781908,0.3952803100696484,-0.10472007380854237,0.8606933854244083,0.8631512880201787,0.0024579025957703893,0.7536764705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,35,0.4801128718225082,0.5645461237493953,0.08443325192688705,0.7403592543257876,0.7436871253926292,0.0033278710668415146,0.6102941176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,36,0.4537660093543545,0.6588526855176845,0.20508667616332998,0.7678021586136854,0.8194468986775432,0.051644740063857775,0.6452205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,37,0.7380727467558461,0.7553925412420345,0.017319794486188367,0.7982013218483266,0.8221119610967416,0.023910639248414967,0.6452205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,38,0.45111697081377583,0.341553637484587,-0.10956333332918883,0.7961622974896115,0.7814718408873902,-0.014690456602221347,0.6470588235294118
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,39,0.6611161013745364,0.7405920484127779,0.07947594703824157,0.7846069077740792,0.8018354920982517,0.017228584324172513,0.6654411764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,40,0.6893960851899426,0.5184729064039408,-0.17092317878600172,0.8225069981801167,0.7436688148152789,-0.07883818336483783,0.6599264705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,41,0.4007421916606966,0.7389798638556927,0.3382376721949961,0.7512388022876778,0.8057853510208073,0.054546548733129474,0.6268382352941176
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,42,0.445747348033667,0.4187195293501481,-0.02702781868351889,0.6678263732734969,0.6696792742532363,0.0018529009797393359,0.5569852941176471
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,43,0.6216728992055746,0.42653645720220473,-0.19513644200336983,0.7803952817415187,0.7125683706011886,-0.06782691114033013,0.6323529411764706
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,44,0.6114532019704433,0.8310733814745896,0.21962017950414636,0.7647166904006221,0.8077695908294417,0.043052900428819596,0.5845588235294118
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,45,0.7150803461063042,0.6668842673819666,-0.04819607872433762,0.7661445801111133,0.7529104260911138,-0.0132341540199995,0.5790441176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,46,0.5252345623810308,0.5226175509775564,-0.0026170114034744785,0.8420748444294075,0.8572083501189793,0.015133505689571836,0.7371323529411765
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,47,0.6159835633558512,0.43695920889987644,-0.1790243544559748,0.750946071601889,0.7299726949989168,-0.02097337660297216,0.5992647058823529
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,48,0.5389472527162652,0.6424211647569881,0.10347391204072287,0.707459642553717,0.734804734145132,0.02734509159141507,0.5349264705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,49,0.5073895473301795,0.5817424342966657,0.07435288696648623,0.6568996609167457,0.6900427994367223,0.033143138519976634,0.5477941176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,50,0.3859432799013564,0.4598283520195533,0.07388507211819689,0.7669835324949944,0.783208422800767,0.016224890305772566,0.6507352941176471
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,51,0.3681975811175011,0.5579535684232223,0.18975598730572119,0.8038416642709463,0.8115562000415483,0.0077145357706019935,0.6985294117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,52,0.7092539385172903,0.6354113287749079,-0.07384260974238244,0.7791639281218109,0.7674864409847649,-0.011677487137045972,0.5955882352941176
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,53,0.6564044386577322,0.4555586801114019,-0.20084575854633036,0.8153330560851106,0.7800480541181234,-0.03528500196698725,0.6691176470588235
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,54,0.397040992336525,0.5148530623647527,0.11781207002822769,0.8447756860954309,0.85732045341961,0.012544767324179196,0.7591911764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,55,0.6455228873690758,0.8080534082342616,0.16253052086518582,0.8029424963072779,0.8303498775289974,0.027407381221719485,0.6341911764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,56,0.6772041836983322,0.6163385217731895,-0.060865661925142756,0.8290604495946192,0.8280201525754619,-0.0010402970191573102,0.6580882352941176
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,57,0.6508329430909712,0.6398115715001329,-0.01102137159083827,0.858078704473871,0.861824647052534,0.0037459425786630085,0.7702205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,58,0.6588271879232049,0.5897349492520648,-0.06909223867114012,0.7216953584789875,0.6869940380469683,-0.03470132043201912,0.5477941176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,59,0.5600995626095223,0.4648894212768821,-0.09521014133264022,0.8153137470408772,0.8144515679617864,-0.0008621790790908079,0.6783088235294118
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,60,0.6946330748060981,0.6887474035148123,-0.00588567129128581,0.7804571583321042,0.7393204355777343,-0.04113672275436986,0.5827205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,61,0.7268254596438101,0.7272165067722339,0.00039104712842386036,0.7877872768511285,0.7899473436021879,0.0021600667510593974,0.5882352941176471
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,62,0.44733890268087456,0.5195071337230234,0.07216823104214881,0.7534791366241409,0.7628043651129723,0.009325228488831439,0.5808823529411765
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,63,0.701298835406219,0.6679036527678276,-0.03339518263839136,0.7816951876518811,0.7847135846960134,0.003018397044132315,0.6029411764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,64,0.5314851267966355,0.616851168511685,0.08536604171504947,0.7591735714965061,0.7723311961431015,0.013157624646595423,0.5974264705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,65,0.4806675435039359,0.44541080054518584,-0.03525674295875009,0.6664541390522684,0.6354881381414145,-0.030966000910853886,0.5183823529411765
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,66,0.4202348074407128,0.7265432098765431,0.3063084024358303,0.7752089682412454,0.8432542348618798,0.06804526662063437,0.7095588235294118
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,67,0.7857167106760485,0.673258306433255,-0.11245840424279352,0.8522144822209702,0.8306040435379212,-0.021610438683049016,0.6985294117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,68,0.5753441667463938,0.5746263321976852,-0.0007178345487085513,0.7511532020939461,0.7552778662369926,0.004124664143046464,0.5992647058823529
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,69,0.4751919560477803,0.8127788874325508,0.33758693138477047,0.7014506721592036,0.8071111064961087,0.10566043433690508,0.6029411764705882
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,70,0.7813466592374015,0.4235301424866663,-0.3578165167507352,0.8426537256716755,0.7948439807801292,-0.047809744891546324,0.6930147058823529
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,71,0.5949172723448174,0.5176479519281477,-0.07726932041666967,0.7901391575672501,0.7793860456192852,-0.01075311194796491,0.6121323529411765
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,72,0.4795147036312679,0.7669596247194752,0.2874449210882073,0.6937173391055312,0.7799088538816048,0.08619151477607356,0.5974264705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,73,0.7263771488532921,0.797533295334586,0.07115614648129387,0.8204409209950948,0.8306243803053923,0.010183459310297516,0.6452205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,74,0.4765145791205254,0.5929409000908545,0.11642632097032912,0.8149596901590577,0.8484082192647558,0.03344852910569818,0.7022058823529411
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,75,0.2584836479006394,0.6224582356366233,0.3639745877359839,0.7483888483320793,0.785541990839082,0.037153142507002745,0.6691176470588235
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,76,0.6347386040748898,0.6192237774277258,-0.01551482664716397,0.8607242862865698,0.8693995825997339,0.008675296313164105,0.7058823529411765
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,77,0.5458182299829231,0.5006172839506172,-0.045200946032305844,0.818007571532658,0.8133366934932137,-0.004670878039444326,0.7113970588235294
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,78,0.500926593392516,0.5214234068975484,0.020496813505032407,0.782390569699988,0.7832440726444835,0.0008535029444954878,0.6213235294117647
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,79,0.181425018093976,0.4215754346719854,0.2401504165780094,0.7119097216821049,0.7672977262429036,0.05538800456079873,0.6911764705882353
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,80,0.48265327901930033,0.8213844252163166,0.3387311461970163,0.7837979150979258,0.8637873394807326,0.07998942438280676,0.7022058823529411
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,81,0.7649600468557386,0.9173859432799015,0.15242589642416293,0.8377092900611499,0.8620844731909286,0.02437518312977871,0.6544117647058824
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,82,0.6476426799007443,0.6895916075048655,0.04194892760412117,0.8309511146773257,0.8321907629987755,0.0012396483214497378,0.6783088235294118
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,83,0.8582044988842185,0.45786900085004095,-0.4003354980341775,0.786604395910462,0.7248614513550174,-0.0617429445554446,0.5625
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,84,0.6234568091749598,0.6337246421957107,0.01026783302075085,0.7732636878452189,0.771191865162183,-0.002071822683035962,0.6323529411764706
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,85,0.4088878492869544,0.19080080122011206,-0.21808704806684232,0.8781638048790407,0.8226745331213866,-0.05548927175765406,0.7518382352941176
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,86,0.5779448251499663,0.6927886927484014,0.11484386759843512,0.736616052542469,0.7611430841811734,0.0245270316387044,0.5827205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,87,0.03729042243788177,0.4217404320545747,0.3844500096166929,0.6760645022269157,0.7272661702484368,0.05120166802152104,0.6323529411764706
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,88,0.43086419753086413,0.7009321518169993,0.27006795428613517,0.7222864600257008,0.7893132904256931,0.06702683039999224,0.6176470588235294
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,89,0.5474886704283829,0.7221534653465347,0.1746647949181518,0.8109247364275478,0.8497006077172059,0.03877587128965809,0.6985294117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,90,0.6353527721607005,0.4808641975308641,-0.1544885746298364,0.7825086898575762,0.7617253091247468,-0.02078338073282937,0.6102941176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,91,0.5412813158883786,0.46335725491283025,-0.07792406097554833,0.781351795986717,0.7687736814439885,-0.012578114542728502,0.6488970588235294
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,92,0.4291446444179755,0.5312478429243869,0.10210319850641136,0.6282126593910223,0.675360022852724,0.047147363461701675,0.5110294117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,93,0.54084199836582,0.7269351238745112,0.18609312550869117,0.8355755834359317,0.8734761594224452,0.03790057598651342,0.7297794117647058
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,94,0.5412326229814011,0.5071463374229727,-0.03408628555842841,0.8159626006322588,0.8311074575625018,0.015144856930243034,0.7040441176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,95,0.33828393663463513,0.5124854899888336,0.17420155335419846,0.6921710442755533,0.7002429126645174,0.00807186838896412,0.6323529411764706
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,96,0.6660493837794117,0.6769425614681747,0.010893177688762967,0.7913709600844656,0.7943902804291537,0.0030193203446881034,0.6176470588235294
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,97,0.5201287247893139,0.659030717543257,0.1389019927539431,0.7724505866766355,0.796455993034983,0.02400540635834758,0.6452205882352942
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,98,0.42813100636621,0.5785236598319539,0.15039265346574388,0.7573486145366551,0.780179659104832,0.02283104456817686,0.6415441176470589
papalexi2021_rep1,papalexi2021_rep2__papalexi2021_rep3,different_guide_identities,False,99,0.8030782916375448,0.33415764999835657,-0.4689206416391883,0.8366448772536575,0.7547512704519626,-0.081893606801695,0.6599264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,0,0.6470951792336218,0.8539781744753233,0.2068829952417015,0.722511621809443,0.7708870783076017,0.048375456498158775,0.5367647058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,1,0.7046165853831332,0.7017225480490108,-0.0028940373341224124,0.8162278513489585,0.8186829202792113,0.002455068930252824,0.6746323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,2,0.7872084675747011,0.7035977306396618,-0.08361073693503929,0.8396904825578593,0.8283313224165301,-0.011359160141329205,0.6948529411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,3,0.5575385671079043,0.6275508617763185,0.07001229466841419,0.7881723827522918,0.7902580115842442,0.002085628831952402,0.6452205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,4,0.42602171731530486,0.7004838931378858,0.274462175822581,0.8194952778862815,0.8636031665254199,0.04410788863913839,0.7022058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,5,0.5686049514220283,0.708025230929356,0.13942027950732772,0.7327066212514417,0.73280267001477,9.604876332824919e-05,0.5496323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,6,0.6919297094737396,0.7213322376300222,0.029402528156282637,0.8367732572898555,0.8384044615635231,0.0016312042736675858,0.6985294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,7,0.7407382448292704,0.6765929122233886,-0.06414533260588184,0.804175890970333,0.8247388808807493,0.020562989910416274,0.6599264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,8,0.5126778964301195,0.5018510944666735,-0.010826801963445987,0.7678700107022447,0.7201594339015944,-0.04771057680065027,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,9,0.44101372810120404,0.3358071143082689,-0.10520661379293517,0.8296417721671832,0.8273846083750928,-0.0022571637920903997,0.7463235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,10,0.6631838990816015,0.5563086403374257,-0.1068752587441758,0.7510353192379036,0.7191111670012513,-0.03192415223665224,0.5459558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,11,0.6539428703191721,0.693351856854414,0.03940898653524194,0.768033569179763,0.7778138624159386,0.009780293236175686,0.6047794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,12,0.6445454076811943,0.43026151930261514,-0.21428388837857915,0.844790925355642,0.806633560865557,-0.038157364490085,0.7022058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,13,0.5913584753533766,0.6615289765721333,0.07017050121875668,0.7639882298173281,0.7840761025246861,0.020087872707358012,0.5735294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,14,0.4456149304167435,0.6075170592475002,0.16190212883075672,0.7772266489637814,0.7993825835622711,0.022155934598489746,0.65625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,15,0.7054838061241255,0.6526620894869364,-0.05282171663718915,0.8319707750138655,0.8178720571467651,-0.014098717867100374,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,16,0.7124229099364875,0.6014869911280524,-0.11093591880843512,0.8383833269227409,0.817746939719258,-0.02063638720348282,0.6966911764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,17,0.5796631686464032,0.5733747229197592,-0.006288445726643999,0.8443541086220585,0.8336345364594715,-0.01071957216258701,0.6930147058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,18,0.48267918196916115,0.5991379310344827,0.1164587490653215,0.752103775573715,0.7800079919659829,0.027904216392267922,0.6176470588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,19,0.671821677341193,0.7292446738843006,0.05742299654310756,0.8044119752016055,0.8096779395783233,0.005265964376717891,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,20,0.5822006919993968,0.5163690149756395,-0.06583167702375736,0.8581249445179483,0.8385196927435791,-0.019605251774369226,0.7352941176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,21,0.6173003911613281,0.686765279897656,0.06946488873632795,0.7519146428410592,0.7642679783331815,0.012353335492122253,0.5827205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,22,0.6221455946150694,0.8769232429677302,0.2547776483526608,0.7889138568623322,0.8325073191598387,0.04359346229750649,0.6139705882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,23,0.4193947680807871,0.4580250404094003,0.03863027232861321,0.8430557663513437,0.8465571414060278,0.003501375054684064,0.7665441176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,24,0.5841036228870489,0.6933992682789114,0.10929564539186254,0.8066212146837688,0.8242753028341805,0.017654088150411695,0.6672794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,25,0.6399012956284175,0.7641981132437163,0.12429681761529887,0.7371892511503779,0.7636105193225652,0.026421268172187262,0.5386029411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,26,0.5642014005715736,0.49845018878506064,-0.065751211786513,0.8103373300334806,0.8034354186278927,-0.006901911405587935,0.6709558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,27,0.4966021384438688,0.5510459273022907,0.05444378885842194,0.730838966291902,0.7562977331684079,0.025458766876505834,0.5863970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,28,0.6319363620263015,0.6247690649867802,-0.0071672970395213476,0.8148805966536826,0.8073106594422014,-0.007569937211481248,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,29,0.5931718209674971,0.7955326995112421,0.20236087854374496,0.7606854113423102,0.8110205668934584,0.0503351555511482,0.6323529411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,30,0.5755760020785917,0.6432177195139889,0.06764171743539715,0.7375243712938349,0.7462021093373818,0.00867773804354699,0.5955882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,31,0.4432051141563099,0.7096823353101889,0.26647722115387895,0.7696045039119218,0.8138640149108628,0.04425951099894099,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,32,0.5776468827646883,0.62245712785958,0.04481024509489162,0.7756617725975966,0.7745544036593452,-0.001107368938251363,0.5955882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,33,0.7609109431773649,0.559312567279,-0.20159837589836482,0.7786717556640783,0.7240765627646575,-0.05459519289942083,0.5900735294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,34,0.5844792652490018,0.6668726823238567,0.08239341707485481,0.7974757849501037,0.8198343801947284,0.02235859524462469,0.6672794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,35,0.817058720619111,0.5710758380121472,-0.24598288260696377,0.8445510035907958,0.8147534777914319,-0.0297975257993639,0.6801470588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,36,0.5534967710217835,0.5438275749335332,-0.009669196088250342,0.8432881506289269,0.8200351347518302,-0.023253015877096717,0.7058823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,37,0.6662561576354679,0.47783251231527085,-0.188423645320197,0.7728374694137562,0.7358027644332791,-0.03703470498047712,0.5625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,38,0.7342786683107276,0.5988910563778602,-0.1353876119328674,0.8180406022574599,0.8019888486597505,-0.016051753597709384,0.6452205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,39,0.4616340169117869,0.6639932838676598,0.20235926695587286,0.7515318075331052,0.8090176300235231,0.05748582249041789,0.6709558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,40,0.46300898329927065,0.49074074074074064,0.027731757441469995,0.730841412948355,0.7460743290314549,0.015232916083099846,0.5974264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,41,0.5882363090092588,0.5896515966615328,0.0014152876522739444,0.7620964042325418,0.7450042592451762,-0.017092144987365554,0.5845588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,42,0.6547034717059927,0.5210135970333746,-0.13368987467261817,0.8040588303929026,0.7321084683230552,-0.0719503620698474,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,43,0.6635870855772196,0.7120843884296373,0.04849730285241771,0.8408131630720299,0.8401711809732462,-0.0006419820987837443,0.6838235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,44,0.6074092589854742,0.7281735142047915,0.12076425521931733,0.7839664930657577,0.8104894824334162,0.02652298936765851,0.625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,45,0.3770812718462466,0.6818473158118005,0.30476604396555385,0.7885280698132127,0.8313703531426283,0.04284228332941564,0.7003676470588235
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,46,0.5724119498362169,0.8221540018279913,0.24974205199177435,0.7375841706082028,0.7827586205965315,0.04517444998832865,0.5900735294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,47,0.8716075952108633,0.5261861750480377,-0.3454214201628256,0.8521355877338253,0.7851607707819861,-0.06697481695183916,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,48,0.7882139620686759,0.7037402829186838,-0.08447367914999204,0.8092043905909067,0.7949742885850694,-0.014230102005837297,0.6305147058823529
